age,capital-gain,capital-loss,hours-per-week,class
45,0,0,35, <=50K
53,0,0,55, >50K
39,0,0,40, <=50K
50,0,0,30, <=50K
52,0,0,55, <=50K
35,0,0,30, <=50K
36,0,0,40, >50K
24,0,0,60, <=50K
59,4650,0,37, <=50K
34,3411,0,80, <=50K
43,0,0,40, <=50K
53,0,0,50, >50K
31,0,0,40, <=50K
26,0,0,40, <=50K
23,0,0,45, <=50K
36,0,0,40, <=50K
20,0,0,40, <=50K
21,0,0,50, <=50K
52,99999,0,40, >50K
24,0,0,40, <=50K
26,0,0,20, <=50K
57,0,0,32, <=50K
43,0,0,44, <=50K
30,0,0,50, <=50K
19,0,0,20, <=50K
36,0,0,35, <=50K
45,0,0,45, >50K
47,7688,0,60, >50K
52,0,1579,40, <=50K
34,0,0,40, <=50K
44,0,0,40, >50K
22,0,0,45, <=50K
30,0,0,40, <=50K
45,0,0,42, <=50K
35,0,1887,50, >50K
26,0,0,40, <=50K
19,0,0,25, <=50K
24,0,0,40, <=50K
52,15024,0,50, >50K
18,0,0,20, <=50K
41,0,0,30, <=50K
51,0,0,45, <=50K
32,0,0,40, >50K
24,0,0,56, <=50K
37,0,0,30, <=50K
48,0,0,40, <=50K
29,0,0,55, <=50K
33,0,0,30, <=50K
60,0,0,48, <=50K
21,0,0,25, <=50K
21,0,0,20, <=50K
32,0,0,40, <=50K
20,0,0,20, <=50K
35,0,0,60, >50K
63,0,0,40, <=50K
42,0,0,50, <=50K
19,0,0,10, <=50K
47,99999,0,40, >50K
72,0,0,6, <=50K
25,0,1590,60, <=50K
41,0,0,45, <=50K
36,0,0,40, <=50K
22,0,0,8, <=50K
27,0,0,40, <=50K
60,0,0,40, >50K
30,0,0,60, >50K
56,0,0,40, <=50K
31,0,1579,45, <=50K
21,0,0,40, <=50K
36,0,0,45, <=50K
30,0,0,45, <=50K
38,0,0,40, <=50K
43,0,0,40, <=50K
37,0,0,30, <=50K
38,0,0,45, <=50K
38,0,1740,40, <=50K
26,0,0,55, <=50K
42,0,0,45, >50K
47,0,0,40, <=50K
38,0,0,40, >50K
38,0,0,43, <=50K
38,0,0,27, <=50K
66,0,0,30, <=50K
27,0,0,40, <=50K
37,0,0,40, <=50K
59,0,0,65, >50K
30,0,0,40, <=50K
38,0,0,44, <=50K
49,0,0,32, <=50K
32,0,0,40, <=50K
38,0,0,40, <=50K
28,0,0,40, <=50K
30,0,0,40, <=50K
38,0,0,45, <=50K
61,0,0,20, <=50K
35,0,0,40, <=50K
38,0,0,40, <=50K
18,0,0,35, <=50K
35,0,0,60, <=50K
56,0,0,40, <=50K
36,0,0,40, >50K
39,15024,0,50, >50K
27,0,0,40, >50K
54,0,0,45, >50K
54,0,0,40, <=50K
37,0,0,40, >50K
33,0,0,20, <=50K
60,0,0,30, <=50K
31,0,0,40, <=50K
24,0,0,40, <=50K
60,3103,0,35, >50K
26,0,0,50, <=50K
38,0,0,38, <=50K
71,0,0,70, <=50K
46,0,0,40, <=50K
20,0,0,15, <=50K
41,0,0,40, <=50K
24,0,0,50, <=50K
58,0,0,25, >50K
58,0,0,65, >50K
49,0,0,40, <=50K
33,0,0,40, <=50K
48,0,0,40, <=50K
30,0,0,40, <=50K
20,0,0,20, <=50K
43,0,0,40, <=50K
70,0,3175,15, <=50K
56,0,0,50, <=50K
47,0,0,60, >50K
33,0,0,50, <=50K
36,0,0,38, <=50K
21,0,0,36, <=50K
45,0,0,40, >50K
36,0,0,40, <=50K
60,0,0,70, <=50K
28,0,0,40, <=50K
35,0,0,50, <=50K
34,0,0,40, <=50K
26,0,0,24, <=50K
37,0,0,50, <=50K
60,0,0,50, <=50K
29,0,0,50, <=50K
58,0,1902,40, >50K
19,0,0,20, <=50K
32,15024,0,50, >50K
75,0,0,16, <=50K
74,0,0,8, <=50K
28,0,0,58, <=50K
40,0,0,52, >50K
36,0,0,40, <=50K
27,0,0,40, <=50K
60,0,0,32, <=50K
48,0,0,40, >50K
49,7430,0,40, >50K
42,0,0,60, >50K
46,0,0,40, >50K
32,0,0,40, <=50K
44,0,1977,40, >50K
34,0,0,6, <=50K
43,0,0,55, <=50K
44,0,0,20, <=50K
45,0,0,55, <=50K
45,0,0,40, <=50K
19,0,0,50, <=50K
17,0,0,22, <=50K
49,0,0,16, <=50K
46,0,0,40, >50K
43,0,0,30, <=50K
41,0,0,40, <=50K
24,0,0,40, <=50K
18,0,0,40, <=50K
34,0,0,40, <=50K
27,0,0,50, <=50K
67,0,0,40, <=50K
46,5178,0,40, >50K
46,0,0,35, <=50K
19,0,0,23, <=50K
59,0,0,20, <=50K
57,7688,0,40, >50K
62,0,0,20, <=50K
31,0,0,35, <=50K
18,0,0,45, <=50K
31,0,0,45, <=50K
73,0,2457,40, <=50K
35,0,0,40, <=50K
48,0,0,40, <=50K
43,0,0,40, <=50K
33,0,1672,40, <=50K
37,0,0,40, <=50K
37,0,0,40, <=50K
41,3464,0,40, <=50K
39,0,0,50, <=50K
29,0,0,35, <=50K
42,0,0,99, <=50K
55,0,1977,45, >50K
45,0,0,40, <=50K
25,0,0,40, <=50K
23,0,0,55, >50K
41,0,0,40, <=50K
31,0,0,40, >50K
46,8614,0,50, >50K
52,0,0,40, <=50K
22,0,0,40, <=50K
43,0,0,40, >50K
31,5178,0,40, >50K
52,5178,0,40, >50K
53,0,0,40, <=50K
21,0,0,40, <=50K
19,0,0,40, <=50K
26,0,0,40, <=50K
34,0,0,50, <=50K
30,0,0,45, <=50K
26,0,0,40, <=50K
36,0,0,28, <=50K
56,0,0,45, <=50K
44,0,0,90, <=50K
21,0,0,25, <=50K
25,0,0,35, <=50K
25,0,0,60, <=50K
45,25236,0,36, >50K
75,0,0,35, <=50K
49,0,0,40, <=50K
43,0,0,84, <=50K
48,0,0,40, <=50K
39,0,0,50, <=50K
47,0,0,56, <=50K
41,0,0,80, <=50K
53,14344,0,50, >50K
29,0,0,40, <=50K
23,0,1887,50, >50K
18,0,0,40, <=50K
47,0,0,70, <=50K
22,0,0,25, <=50K
49,0,0,36, <=50K
50,0,0,50, >50K
44,0,0,16, <=50K
55,5178,0,20, >50K
38,0,0,48, <=50K
58,0,0,40, >50K
23,0,0,70, <=50K
44,0,0,50, >50K
53,0,0,48, <=50K
27,0,0,40, <=50K
55,0,1617,40, <=50K
29,0,0,45, <=50K
30,0,0,40, >50K
29,0,0,50, >50K
38,0,0,40, <=50K
25,0,0,40, <=50K
75,0,0,20, <=50K
56,0,0,40, <=50K
37,0,0,40, <=50K
48,0,0,40, >50K
28,0,0,40, <=50K
45,0,0,65, <=50K
38,0,0,40, <=50K
34,0,0,40, <=50K
52,0,0,48, <=50K
21,0,0,35, <=50K
54,0,0,45, >50K
67,0,0,40, <=50K
25,0,0,65, <=50K
21,0,0,44, <=50K
49,0,0,72, <=50K
34,0,0,40, <=50K
17,0,0,32, <=50K
30,0,0,35, >50K
44,0,0,40, <=50K
24,0,0,40, <=50K
50,0,0,40, <=50K
31,0,0,40, <=50K
61,0,0,45, <=50K
33,15024,0,55, >50K
24,0,0,65, <=50K
24,0,0,40, <=50K
31,0,0,40, <=50K
34,0,0,40, >50K
35,0,0,40, <=50K
17,0,0,30, <=50K
30,0,0,40, <=50K
58,0,0,35, <=50K
51,10520,0,40, >50K
27,0,0,40, >50K
17,0,0,35, <=50K
67,0,0,2, <=50K
39,0,0,40, >50K
23,0,0,40, <=50K
49,0,0,45, <=50K
41,0,0,50, <=50K
52,0,0,45, >50K
44,7688,0,40, >50K
42,0,0,45, <=50K
49,0,0,40, >50K
37,0,0,40, <=50K
28,0,0,48, <=50K
72,1455,0,6, <=50K
29,0,0,40, <=50K
19,0,0,40, <=50K
41,4650,0,40, <=50K
36,0,0,52, >50K
45,0,0,45, >50K
22,0,1974,45, <=50K
25,0,0,40, <=50K
34,0,0,38, <=50K
42,0,0,45, <=50K
23,0,0,40, <=50K
51,0,0,40, <=50K
23,0,0,18, <=50K
22,0,0,20, <=50K
55,15024,0,40, >50K
20,0,0,25, <=50K
33,0,0,60, <=50K
23,0,0,35, <=50K
41,0,0,40, <=50K
37,0,0,48, <=50K
52,0,0,40, <=50K
23,0,0,35, <=50K
51,0,0,40, >50K
33,0,0,40, <=50K
61,0,2444,50, >50K
48,0,0,35, <=50K
37,0,0,50, <=50K
58,0,0,70, >50K
27,0,0,40, <=50K
30,0,0,40, <=50K
19,0,0,40, <=50K
20,0,0,10, <=50K
33,0,0,65, <=50K
44,0,0,40, <=50K
37,0,0,45, <=50K
39,0,0,45, <=50K
30,0,0,50, >50K
35,0,0,48, <=50K
39,0,3004,40, >50K
24,0,0,20, <=50K
56,0,1977,60, >50K
52,0,0,48, >50K
46,0,0,58, >50K
44,0,0,40, <=50K
38,0,1669,55, <=50K
34,0,0,40, >50K
38,0,0,50, <=50K
43,0,0,20, <=50K
32,0,0,50, >50K
50,15024,0,40, >50K
56,0,0,50, <=50K
45,0,0,40, <=50K
34,0,0,50, >50K
30,0,0,40, <=50K
21,0,0,40, <=50K
55,0,0,8, <=50K
60,0,0,40, >50K
55,0,0,40, <=50K
32,0,0,20, <=50K
28,0,0,40, <=50K
36,0,0,50, >50K
58,0,0,35, <=50K
57,0,0,30, <=50K
31,0,0,40, <=50K
21,0,0,40, <=50K
36,0,0,55, <=50K
24,0,0,50, <=50K
49,0,0,40, <=50K
44,0,1617,20, <=50K
45,0,0,10, <=50K
30,0,0,40, >50K
31,0,0,40, <=50K
81,0,0,10, <=50K
38,0,0,40, >50K
31,0,0,32, <=50K
53,7688,0,40, >50K
23,3674,0,40, <=50K
57,0,0,40, <=50K
60,0,0,50, >50K
26,0,0,38, <=50K
43,0,0,30, <=50K
26,0,0,40, <=50K
42,0,0,40, <=50K
56,0,0,50, >50K
29,0,0,40, <=50K
49,0,0,40, <=50K
17,0,0,40, <=50K
23,0,0,40, <=50K
36,0,0,45, <=50K
31,0,0,45, <=50K
23,0,0,40, <=50K
42,99999,0,50, >50K
54,0,0,40, <=50K
26,0,0,30, <=50K
48,0,0,60, >50K
36,0,0,50, <=50K
62,0,0,42, <=50K
41,0,0,40, <=50K
56,0,0,50, >50K
26,0,0,10, <=50K
21,0,0,40, <=50K
24,0,0,40, <=50K
47,0,0,72, <=50K
44,0,0,30, <=50K
36,0,0,50, <=50K
19,0,0,40, <=50K
21,0,0,20, <=50K
32,0,0,50, <=50K
25,0,0,40, <=50K
33,0,0,37, >50K
44,0,0,50, <=50K
40,0,0,50, >50K
35,0,0,40, <=50K
51,27828,0,60, >50K
32,0,0,40, <=50K
49,0,0,40, >50K
55,0,0,40, <=50K
54,7688,0,25, >50K
45,0,0,50, >50K
59,0,0,70, <=50K
59,0,0,48, <=50K
24,0,0,40, <=50K
38,0,0,40, <=50K
18,0,0,15, <=50K
57,0,0,60, >50K
21,0,0,30, <=50K
42,0,0,40, >50K
56,0,0,40, <=50K
42,0,0,40, <=50K
30,0,0,30, <=50K
20,0,0,40, <=50K
37,0,2415,60, >50K
25,0,0,40, <=50K
59,0,0,40, <=50K
32,0,0,40, <=50K
47,15024,0,40, >50K
73,0,0,12, <=50K
39,0,0,40, <=50K
49,0,0,38, <=50K
54,0,0,70, <=50K
53,0,0,15, <=50K
23,0,0,25, <=50K
28,0,0,40, <=50K
62,3137,0,40, <=50K
23,0,0,40, <=50K
25,0,0,45, <=50K
28,0,0,50, <=50K
22,0,0,30, <=50K
28,0,0,35, <=50K
58,0,0,40, <=50K
32,0,0,42, >50K
23,0,0,50, <=50K
34,0,0,40, >50K
42,0,0,40, <=50K
40,0,0,40, >50K
24,0,0,40, <=50K
30,1506,0,80, <=50K
25,0,0,40, <=50K
39,0,0,40, <=50K
34,0,0,65, >50K
52,0,0,40, <=50K
29,0,0,43, <=50K
35,0,0,40, <=50K
65,0,0,40, <=50K
27,0,0,40, <=50K
30,0,0,40, <=50K
41,0,0,40, <=50K
40,7298,0,40, >50K
22,0,0,40, <=50K
19,0,0,30, <=50K
20,0,0,40, <=50K
28,0,0,40, <=50K
26,0,0,40, <=50K
43,0,0,37, <=50K
39,0,0,48, <=50K
24,0,0,48, <=50K
28,0,0,30, <=50K
54,0,0,40, <=50K
24,0,0,50, <=50K
41,0,0,4, <=50K
23,0,0,40, <=50K
25,0,0,40, <=50K
47,0,0,40, <=50K
30,0,0,40, <=50K
39,0,0,60, <=50K
38,0,2824,45, >50K
32,0,0,40, >50K
38,0,0,40, <=50K
31,0,0,40, <=50K
30,0,0,40, <=50K
39,7688,0,65, >50K
45,0,0,40, >50K
17,0,0,12, <=50K
64,0,0,40, >50K
30,0,0,40, >50K
45,0,0,40, <=50K
27,0,0,40, <=50K
27,2174,0,40, <=50K
67,0,419,3, <=50K
45,0,0,50, >50K
31,0,0,40, <=50K
26,0,1719,40, <=50K
49,0,0,60, <=50K
25,0,0,24, <=50K
51,0,0,40, <=50K
45,0,0,40, >50K
23,0,0,25, <=50K
37,0,0,40, <=50K
34,0,0,65, >50K
32,0,1485,40, >50K
58,0,0,70, <=50K
25,0,0,40, <=50K
49,0,0,56, >50K
42,0,0,40, >50K
68,0,0,44, <=50K
25,0,0,40, >50K
37,0,0,35, <=50K
59,0,0,40, <=50K
45,0,1977,60, >50K
30,0,0,60, <=50K
43,0,0,50, >50K
49,0,0,40, <=50K
45,0,0,50, <=50K
35,0,0,40, >50K
32,0,0,40, <=50K
27,0,0,5, <=50K
29,0,1887,30, >50K
18,0,0,24, <=50K
36,0,0,40, >50K
43,0,0,45, <=50K
25,0,0,40, <=50K
29,0,0,40, <=50K
18,0,0,12, <=50K
21,0,0,40, <=50K
69,0,0,25, <=50K
23,0,0,40, <=50K
30,0,0,45, >50K
30,0,0,40, <=50K
42,0,0,60, <=50K
36,0,0,55, <=50K
45,7298,0,60, >50K
20,0,0,40, <=50K
34,0,0,25, <=50K
37,0,0,40, >50K
30,0,0,55, <=50K
33,0,0,45, <=50K
66,0,0,25, <=50K
26,0,0,30, <=50K
38,0,0,50, <=50K
34,0,0,50, <=50K
26,0,0,40, <=50K
18,0,0,8, <=50K
35,0,0,50, >50K
29,0,0,50, <=50K
59,0,0,40, <=50K
49,0,0,35, <=50K
36,0,0,40, <=50K
34,0,0,50, <=50K
76,0,0,8, <=50K
52,0,0,40, <=50K
39,3137,0,40, <=50K
46,0,0,40, <=50K
47,0,0,60, >50K
37,0,0,40, >50K
33,0,0,40, <=50K
66,1424,0,10, <=50K
57,0,0,40, <=50K
29,0,0,60, <=50K
25,0,0,40, <=50K
29,0,0,40, <=50K
32,0,0,40, <=50K
40,0,0,40, >50K
40,0,0,50, >50K
62,0,0,40, <=50K
46,0,0,37, <=50K
39,0,0,45, >50K
47,0,0,23, <=50K
50,0,0,38, <=50K
23,0,0,35, <=50K
47,0,0,40, <=50K
24,0,0,40, <=50K
38,7688,0,40, >50K
40,0,0,40, >50K
42,0,0,40, <=50K
37,0,0,40, <=50K
20,0,0,20, <=50K
55,0,0,40, <=50K
47,7298,0,40, >50K
18,0,0,40, <=50K
54,0,0,30, >50K
60,0,0,55, <=50K
26,0,0,40, <=50K
26,0,0,45, <=50K
42,0,0,50, >50K
47,0,0,30, <=50K
34,0,0,40, >50K
40,0,0,35, >50K
42,0,0,35, <=50K
46,0,0,40, <=50K
22,0,0,40, <=50K
31,0,0,60, <=50K
65,0,0,40, >50K
39,0,0,40, <=50K
59,0,0,40, >50K
33,0,0,40, >50K
32,0,0,40, <=50K
46,0,0,50, <=50K
35,0,0,50, <=50K
17,0,0,6, <=50K
45,0,0,50, >50K
45,0,0,50, <=50K
43,0,0,96, <=50K
36,0,0,40, <=50K
63,0,0,45, <=50K
53,0,0,38, >50K
33,0,0,40, <=50K
25,0,0,34, <=50K
39,0,0,40, <=50K
34,0,0,40, <=50K
44,0,0,44, >50K
46,0,0,50, <=50K
23,0,0,40, <=50K
37,0,0,40, <=50K
45,7298,0,90, >50K
41,5178,0,40, >50K
32,0,1672,60, <=50K
31,0,0,30, <=50K
57,0,0,50, <=50K
29,0,0,45, <=50K
32,0,0,35, <=50K
20,0,0,45, <=50K
43,0,0,40, >50K
43,0,0,35, <=50K
49,0,0,40, <=50K
49,0,0,45, >50K
26,0,0,45, <=50K
50,0,0,32, <=50K
33,0,0,50, <=50K
58,0,0,40, <=50K
53,13550,0,43, >50K
34,0,0,40, <=50K
62,0,0,40, <=50K
59,0,0,34, <=50K
23,0,0,38, <=50K
58,0,0,45, <=50K
41,0,0,45, >50K
55,0,1876,40, <=50K
53,0,0,40, >50K
42,2885,0,40, <=50K
17,0,0,10, <=50K
28,0,0,50, <=50K
74,0,0,20, <=50K
20,0,0,45, <=50K
36,0,1887,40, >50K
31,0,0,40, <=50K
19,0,0,40, <=50K
19,0,0,40, <=50K
32,0,0,40, >50K
20,0,0,50, <=50K
90,20051,0,45, >50K
42,0,0,40, <=50K
27,0,0,40, <=50K
32,0,0,35, <=50K
36,0,0,70, >50K
31,0,0,70, >50K
47,0,0,50, >50K
55,0,0,40, <=50K
40,0,0,42, <=50K
45,0,0,35, <=50K
22,0,0,25, <=50K
25,0,0,45, <=50K
46,0,0,55, >50K
62,0,0,50, >50K
52,0,0,40, >50K
18,0,0,40, <=50K
50,0,1485,37, >50K
90,0,0,15, <=50K
39,0,0,50, >50K
37,0,0,45, <=50K
26,0,0,40, >50K
57,0,0,40, >50K
33,0,0,40, <=50K
18,0,0,30, <=50K
47,0,0,38, >50K
47,0,0,40, >50K
27,0,0,40, <=50K
50,0,0,75, >50K
57,0,0,40, <=50K
38,0,0,40, <=50K
28,0,0,40, <=50K
48,0,0,40, <=50K
26,0,0,40, <=50K
30,0,0,20, <=50K
32,0,0,40, <=50K
51,3325,0,40, <=50K
44,0,0,60, <=50K
32,0,0,40, >50K
17,0,0,10, <=50K
60,0,0,40, <=50K
33,0,0,40, >50K
67,0,0,45, <=50K
20,0,0,20, <=50K
60,0,2415,70, >50K
72,0,0,40, <=50K
52,0,0,49, <=50K
50,15024,0,50, >50K
26,0,0,98, <=50K
29,0,0,32, <=50K
29,0,0,50, <=50K
61,0,1651,40, <=50K
58,0,0,40, <=50K
55,7298,0,60, >50K
22,0,0,20, <=50K
32,0,0,45, <=50K
59,0,2205,40, <=50K
43,0,0,36, <=50K
32,0,0,40, <=50K
53,0,0,45, >50K
46,0,0,40, >50K
33,0,0,40, <=50K
31,0,0,36, <=50K
40,0,0,38, <=50K
42,0,0,40, <=50K
34,0,0,40, >50K
23,0,0,40, <=50K
28,0,0,40, <=50K
26,0,0,55, <=50K
27,0,0,50, <=50K
54,0,0,40, <=50K
76,0,0,10, <=50K
40,0,0,40, <=50K
45,0,0,40, <=50K
48,0,0,40, >50K
55,7688,0,45, >50K
19,0,0,30, <=50K
19,0,0,30, <=50K
26,0,0,40, <=50K
41,0,0,70, >50K
58,0,2377,65, <=50K
48,0,0,40, <=50K
27,0,0,40, <=50K
21,0,0,25, <=50K
56,0,0,25, <=50K
31,0,0,40, <=50K
34,0,0,40, <=50K
27,0,0,40, <=50K
46,0,0,50, >50K
47,0,0,40, >50K
23,0,0,40, <=50K
42,0,0,50, <=50K
61,99999,0,40, >50K
32,0,0,40, <=50K
41,0,0,30, <=50K
48,0,0,44, <=50K
37,0,0,40, <=50K
43,15024,0,50, >50K
36,0,0,40, <=50K
34,0,0,40, >50K
71,0,0,40, <=50K
47,0,0,40, <=50K
43,0,0,60, <=50K
33,0,0,40, <=50K
28,0,0,50, <=50K
34,0,0,75, <=50K
69,2993,0,40, <=50K
17,0,0,12, <=50K
22,0,0,25, <=50K
37,27828,0,40, >50K
51,0,0,38, <=50K
37,0,0,40, >50K
29,0,0,60, <=50K
60,7688,0,40, >50K
49,0,0,20, <=50K
49,0,0,50, >50K
73,0,0,16, >50K
32,0,0,40, <=50K
20,0,0,20, <=50K
54,0,1977,50, >50K
63,0,0,48, <=50K
19,0,0,40, <=50K
46,27828,0,50, >50K
43,0,0,40, <=50K
20,0,0,20, <=50K
45,0,0,40, <=50K
27,0,0,50, <=50K
43,0,0,40, <=50K
50,0,0,40, <=50K
20,0,0,40, <=50K
24,0,0,38, <=50K
43,0,2547,40, >50K
39,0,0,40, <=50K
57,0,0,40, <=50K
60,0,0,65, <=50K
38,0,0,40, <=50K
33,0,1887,40, >50K
28,0,0,40, <=50K
55,0,0,50, >50K
17,0,0,16, <=50K
52,0,0,40, <=50K
39,0,0,20, <=50K
33,0,0,40, >50K
20,0,0,40, <=50K
20,0,0,25, <=50K
42,0,0,40, <=50K
17,0,0,16, <=50K
41,0,0,40, >50K
34,0,0,40, <=50K
24,0,1721,30, <=50K
57,0,0,40, <=50K
20,0,0,40, <=50K
71,0,0,16, <=50K
38,7298,0,50, >50K
24,0,0,40, <=50K
55,0,0,40, >50K
28,0,0,50, <=50K
37,0,1977,40, >50K
62,0,0,35, <=50K
49,0,0,40, <=50K
40,0,0,40, <=50K
35,0,0,60, <=50K
28,0,0,40, >50K
19,0,0,20, <=50K
22,0,0,60, <=50K
39,2174,0,45, <=50K
48,0,2231,30, >50K
54,0,0,40, <=50K
52,0,0,50, <=50K
44,0,0,40, <=50K
51,0,1977,40, >50K
38,0,0,40, >50K
31,0,0,40, <=50K
58,3137,0,16, <=50K
50,0,0,40, <=50K
28,0,0,70, >50K
54,0,0,45, >50K
51,0,0,40, <=50K
46,7298,0,65, >50K
37,0,0,32, <=50K
56,0,0,40, >50K
41,3103,0,40, >50K
32,0,0,34, <=50K
61,0,0,25, >50K
21,0,0,40, <=50K
44,0,0,35, >50K
52,0,0,65, <=50K
32,0,1485,48, <=50K
30,15024,0,60, >50K
38,7688,0,70, >50K
25,0,0,30, <=50K
70,6514,0,40, >50K
46,0,1902,50, >50K
44,0,0,40, <=50K
54,0,0,45, >50K
51,0,0,16, <=50K
90,9386,0,15, >50K
21,0,0,30, <=50K
28,0,0,80, <=50K
20,0,0,40, <=50K
34,0,0,40, <=50K
33,0,0,40, <=50K
20,0,0,40, <=50K
50,0,0,40, <=50K
37,0,0,50, >50K
48,0,0,35, <=50K
33,0,0,40, <=50K
21,2174,0,40, <=50K
41,0,0,40, <=50K
41,0,0,48, <=50K
44,0,0,40, <=50K
57,0,0,40, <=50K
24,0,0,40, <=50K
22,0,0,40, <=50K
62,0,0,40, <=50K
42,0,0,70, <=50K
18,0,0,28, <=50K
53,0,0,48, <=50K
54,5178,0,50, >50K
17,594,0,40, <=50K
32,0,0,38, >50K
19,0,0,40, <=50K
46,0,0,40, >50K
26,0,0,20, <=50K
58,7688,0,45, >50K
28,0,0,40, <=50K
40,0,0,65, >50K
47,0,0,38, <=50K
51,0,0,55, >50K
46,0,0,40, <=50K
37,0,0,30, <=50K
44,0,0,40, <=50K
35,0,0,40, <=50K
47,0,0,40, <=50K
33,0,0,40, <=50K
46,14344,0,40, >50K
57,0,0,60, <=50K
33,0,0,45, <=50K
33,7298,0,80, >50K
47,0,0,20, >50K
28,0,0,40, <=50K
68,3273,0,42, <=50K
62,0,0,40, <=50K
41,0,0,36, <=50K
56,0,0,50, <=50K
39,0,0,60, >50K
45,0,0,60, <=50K
30,0,0,40, >50K
40,2829,0,40, <=50K
36,0,0,35, <=50K
62,0,0,40, >50K
43,0,1876,40, <=50K
22,0,0,35, <=50K
21,0,0,10, <=50K
21,0,0,35, <=50K
30,0,0,40, <=50K
35,0,0,50, <=50K
36,0,0,40, <=50K
28,99999,0,36, >50K
34,0,0,40, >50K
63,15024,0,40, >50K
26,0,0,24, <=50K
27,0,0,40, <=50K
47,0,0,40, <=50K
64,0,0,28, <=50K
24,0,0,40, <=50K
30,0,0,50, <=50K
30,0,0,50, >50K
63,0,0,7, <=50K
29,0,0,35, <=50K
25,0,0,40, <=50K
55,3103,0,40, >50K
23,0,0,37, <=50K
60,0,0,40, <=50K
24,0,0,30, <=50K
39,0,0,50, <=50K
44,0,0,50, <=50K
37,0,0,40, <=50K
55,0,0,40, <=50K
21,0,0,40, <=50K
33,0,0,50, <=50K
25,2597,0,50, <=50K
37,0,0,40, >50K
26,10520,0,64, >50K
31,0,0,30, <=50K
34,0,0,45, <=50K
66,0,0,16, <=50K
31,0,0,35, <=50K
19,0,0,20, <=50K
33,0,0,20, <=50K
38,0,0,40, <=50K
52,0,0,30, <=50K
32,0,0,40, <=50K
24,0,0,40, <=50K
22,0,0,37, <=50K
76,0,1668,40, <=50K
38,0,0,40, <=50K
29,0,0,37, <=50K
25,8614,0,45, >50K
33,0,0,40, <=50K
36,0,0,40, <=50K
23,0,0,60, <=50K
23,0,0,40, <=50K
44,0,0,40, >50K
39,0,0,40, <=50K
46,0,0,40, >50K
18,0,0,33, <=50K
54,0,0,40, <=50K
47,0,0,35, <=50K
18,0,0,12, <=50K
40,0,2179,40, <=50K
54,0,0,38, <=50K
28,7298,0,32, >50K
24,0,0,35, <=50K
34,0,0,35, <=50K
55,0,0,40, >50K
53,0,0,40, >50K
33,0,0,35, <=50K
32,0,0,40, <=50K
38,2829,0,30, <=50K
40,15024,0,24, >50K
38,0,0,30, <=50K
45,0,0,45, <=50K
77,0,0,6, <=50K
24,3103,0,40, >50K
50,0,0,50, >50K
44,0,0,40, >50K
52,0,0,40, <=50K
32,0,0,40, <=50K
46,99999,0,60, >50K
62,0,0,53, <=50K
20,0,0,40, <=50K
43,0,0,50, >50K
35,0,0,40, <=50K
71,0,0,10, <=50K
37,5013,0,40, <=50K
18,0,0,3, <=50K
28,0,0,40, <=50K
33,0,0,50, >50K
21,0,0,22, <=50K
38,0,0,35, <=50K
42,0,0,25, <=50K
35,0,0,55, <=50K
49,5013,0,40, <=50K
43,0,0,60, >50K
62,0,0,1, <=50K
44,0,0,40, <=50K
28,0,0,60, >50K
40,0,1977,50, >50K
73,0,0,9, <=50K
63,0,0,45, <=50K
26,0,0,45, >50K
41,3887,0,40, <=50K
31,0,0,40, <=50K
20,0,0,10, <=50K
24,0,0,40, <=50K
51,0,0,50, <=50K
48,0,0,50, <=50K
29,0,0,60, <=50K
44,0,0,40, >50K
38,0,0,15, <=50K
39,0,1887,50, >50K
23,0,0,40, <=50K
33,0,0,40, <=50K
32,0,0,40, <=50K
30,0,0,50, <=50K
39,0,0,45, <=50K
59,10605,0,50, >50K
47,15024,0,50, >50K
40,0,0,60, <=50K
45,0,0,2, <=50K
30,0,0,40, >50K
49,0,0,40, >50K
20,0,0,25, <=50K
60,0,0,40, <=50K
52,0,0,25, <=50K
60,0,0,40, <=50K
59,5178,0,50, >50K
45,0,0,50, >50K
22,0,0,40, <=50K
26,0,0,36, <=50K
57,0,0,40, <=50K
21,0,0,25, <=50K
46,7688,0,96, >50K
42,0,0,24, <=50K
31,0,0,40, <=50K
33,5013,0,40, <=50K
19,0,0,40, <=50K
53,15024,0,40, >50K
61,0,0,40, <=50K
51,0,0,40, <=50K
22,0,0,35, <=50K
34,0,0,15, <=50K
46,0,0,50, <=50K
46,0,0,56, <=50K
39,0,0,50, >50K
24,0,0,70, <=50K
53,0,0,60, <=50K
58,0,0,40, <=50K
18,0,0,40, <=50K
44,0,0,60, >50K
32,7688,0,55, >50K
44,7688,0,60, >50K
27,0,0,50, <=50K
46,0,0,40, <=50K
34,27828,0,60, >50K
25,0,0,40, <=50K
60,0,0,40, <=50K
22,2176,0,25, <=50K
27,0,0,40, <=50K
39,0,0,35, <=50K
50,0,0,40, >50K
33,0,0,40, <=50K
22,0,0,25, <=50K
54,0,0,45, <=50K
63,0,0,40, <=50K
24,0,0,55, <=50K
47,0,0,50, >50K
36,0,0,60, <=50K
25,0,0,40, <=50K
34,0,0,40, <=50K
37,0,0,40, <=50K
56,0,0,50, >50K
21,0,0,40, <=50K
55,0,0,40, <=50K
30,0,0,30, <=50K
40,0,0,40, >50K
45,8614,0,48, >50K
23,0,0,42, <=50K
46,0,0,40, <=50K
37,0,0,35, >50K
48,0,0,45, >50K
