age,education-num,capital-gain,capital-loss,hours-per-week,class
32,12,0,0,40, >50K
44,9,0,0,33, <=50K
24,13,0,0,40, <=50K
46,13,0,1902,40, >50K
52,13,15024,0,44, >50K
24,9,0,0,40, <=50K
31,9,0,0,35, <=50K
59,9,0,0,40, <=50K
35,9,5013,0,40, <=50K
33,5,0,0,40, <=50K
34,13,7298,0,46, >50K
76,5,0,0,40, <=50K
41,9,0,0,40, <=50K
33,12,0,0,40, <=50K
47,9,0,0,40, <=50K
65,10,0,1944,20, <=50K
65,13,0,0,40, <=50K
45,5,0,0,40, <=50K
22,6,0,0,40, <=50K
36,10,0,0,50, >50K
66,7,0,0,32, <=50K
64,9,0,0,70, <=50K
47,15,15024,0,50, >50K
38,9,0,0,30, <=50K
25,12,0,0,40, <=50K
44,13,7688,0,40, >50K
66,10,0,0,50, <=50K
33,9,0,1876,50, <=50K
64,6,0,0,40, <=50K
17,8,0,0,35, <=50K
26,9,0,0,40, <=50K
43,9,0,0,20, <=50K
40,6,0,0,40, <=50K
43,15,15024,0,50, >50K
24,13,0,0,40, <=50K
72,9,3818,0,4, <=50K
68,9,0,0,15, <=50K
51,9,0,0,50, <=50K
21,6,0,0,44, <=50K
18,9,0,0,30, <=50K
36,6,0,0,40, <=50K
48,13,0,0,48, >50K
32,9,0,0,40, >50K
75,10,0,0,50, <=50K
25,13,0,0,40, <=50K
42,9,7298,0,40, >50K
17,7,0,0,20, <=50K
70,15,2538,0,45, <=50K
32,13,0,0,50, <=50K
34,9,0,0,40, >50K
54,4,0,0,40, <=50K
24,8,0,0,40, <=50K
46,12,0,0,50, <=50K
44,9,0,0,48, <=50K
56,13,0,0,40, >50K
39,9,0,0,30, <=50K
46,13,0,0,40, <=50K
35,9,0,0,60, <=50K
39,10,0,1848,47, >50K
25,9,0,0,35, <=50K
18,7,0,0,30, <=50K
50,9,0,0,40, >50K
43,12,4650,0,40, <=50K
38,9,0,0,32, <=50K
26,10,0,0,40, <=50K
48,14,0,0,40, >50K
42,9,0,0,40, >50K
22,6,0,0,30, <=50K
20,10,0,0,50, <=50K
27,13,0,0,50, <=50K
31,4,0,0,40, <=50K
54,9,0,0,40, <=50K
38,12,0,0,40, >50K
53,9,0,0,2, <=50K
51,9,0,0,40, <=50K
54,10,0,0,40, >50K
54,9,0,0,80, <=50K
64,9,0,0,39, <=50K
48,9,0,0,20, <=50K
19,10,0,0,15, <=50K
52,9,0,0,50, <=50K
34,11,0,0,50, <=50K
39,8,0,0,50, <=50K
51,9,0,0,40, >50K
48,10,0,0,40, >50K
42,13,0,0,65, <=50K
38,9,0,0,55, >50K
40,13,0,0,40, <=50K
37,12,0,0,45, <=50K
60,10,0,0,12, <=50K
60,9,0,0,65, <=50K
59,9,0,0,40, <=50K
30,11,0,0,41, <=50K
47,9,0,0,40, <=50K
42,13,7298,0,40, >50K
32,7,0,0,60, <=50K
23,9,0,0,40, <=50K
27,9,0,0,40, <=50K
55,9,0,0,38, <=50K
39,11,0,0,50, <=50K
33,13,0,0,50, <=50K
30,10,0,0,45, <=50K
81,9,0,0,20, <=50K
41,11,3887,0,40, <=50K
38,7,0,0,40, <=50K
54,13,8614,0,40, >50K
38,9,0,0,41, >50K
22,9,0,0,35, <=50K
44,10,0,0,55, >50K
36,10,0,0,38, <=50K
32,16,0,0,35, >50K
22,10,0,0,40, <=50K
45,13,0,0,40, <=50K
32,7,0,0,80, <=50K
30,9,0,0,40, <=50K
34,10,0,0,32, <=50K
36,14,0,0,40, <=50K
21,9,0,0,40, <=50K
40,14,0,0,60, <=50K
42,9,0,0,35, <=50K
52,14,15024,0,50, >50K
50,11,0,0,38, >50K
48,13,0,0,40, >50K
63,11,0,1408,40, <=50K
27,9,0,0,30, <=50K
31,7,0,0,40, <=50K
22,10,0,0,44, <=50K
45,10,0,0,60, >50K
35,11,0,0,52, >50K
54,10,0,0,40, <=50K
23,10,0,0,11, <=50K
51,9,15024,0,40, >50K
71,3,0,0,40, <=50K
50,10,0,0,40, >50K
36,9,0,0,45, <=50K
47,4,0,0,40, <=50K
38,10,1506,0,50, <=50K
29,13,10520,0,50, >50K
59,4,0,0,40, <=50K
27,9,0,0,40, <=50K
42,9,0,0,40, <=50K
31,13,0,0,40, <=50K
44,10,0,1485,40, >50K
47,14,0,0,45, <=50K
23,10,0,0,15, <=50K
24,9,0,0,35, <=50K
46,16,0,0,55, >50K
35,10,0,0,40, <=50K
36,10,0,0,42, <=50K
37,11,0,0,50, <=50K
20,10,0,0,10, <=50K
59,13,4650,0,37, <=50K
17,7,0,0,15, <=50K
36,9,0,0,40, <=50K
57,9,0,0,40, >50K
28,9,99999,0,40, >50K
43,10,0,0,50, <=50K
49,13,15024,0,40, >50K
50,9,4386,0,40, >50K
69,9,3456,0,30, <=50K
57,3,0,0,40, <=50K
49,9,0,0,40, >50K
48,10,0,0,45, <=50K
61,2,0,0,60, >50K
51,4,0,0,40, <=50K
41,11,0,0,40, >50K
60,12,0,0,40, <=50K
40,13,0,0,38, <=50K
36,13,0,0,40, <=50K
17,8,0,0,20, <=50K
50,15,0,1590,25, <=50K
24,11,0,0,40, <=50K
70,9,0,0,40, <=50K
29,9,0,0,40, <=50K
20,10,0,0,25, <=50K
36,10,0,0,50, <=50K
35,13,0,0,37, <=50K
34,9,0,0,40, <=50K
18,7,0,0,20, <=50K
40,10,0,0,40, <=50K
51,9,0,0,40, <=50K
29,14,0,0,50, >50K
24,9,0,0,40, <=50K
50,12,0,0,50, <=50K
38,11,3908,0,50, <=50K
28,13,0,0,45, <=50K
57,9,0,0,40, <=50K
49,10,0,0,40, >50K
46,10,0,0,45, >50K
47,16,0,0,50, <=50K
22,6,0,0,35, <=50K
37,6,0,0,40, <=50K
39,9,0,0,35, <=50K
24,13,0,0,20, <=50K
31,9,0,0,30, <=50K
20,10,0,0,37, <=50K
36,10,0,0,40, >50K
29,11,0,0,40, <=50K
42,14,0,0,55, >50K
67,11,0,0,18, <=50K
47,14,0,0,40, >50K
35,13,0,0,60, >50K
42,13,0,0,35, <=50K
32,10,0,0,40, <=50K
44,9,0,0,40, <=50K
42,10,0,0,40, <=50K
17,7,0,0,12, <=50K
50,9,0,0,40, <=50K
46,13,0,0,23, <=50K
39,9,0,0,60, >50K
25,9,0,0,40, <=50K
19,10,0,0,20, <=50K
46,7,0,0,40, <=50K
37,13,7688,0,40, >50K
24,9,0,0,40, <=50K
45,13,0,0,40, <=50K
90,14,0,0,99, <=50K
45,13,0,0,40, <=50K
41,10,0,1902,72, >50K
29,9,0,0,35, <=50K
53,9,0,0,40, <=50K
21,9,0,0,60, <=50K
45,13,0,0,60, >50K
38,12,0,0,21, >50K
43,12,0,2002,44, <=50K
53,13,0,0,40, >50K
22,10,0,0,50, <=50K
44,11,0,0,50, <=50K
40,13,0,1977,60, >50K
67,10,0,0,40, <=50K
58,14,0,0,35, >50K
23,13,0,0,38, <=50K
31,11,0,0,40, <=50K
28,9,0,0,70, <=50K
52,7,0,0,40, <=50K
23,9,0,0,40, <=50K
21,9,0,0,40, <=50K
28,13,0,1902,57, >50K
43,14,0,0,35, >50K
36,13,0,0,30, <=50K
27,13,0,0,40, <=50K
56,9,0,0,40, >50K
31,9,0,0,40, <=50K
39,14,0,0,40, <=50K
22,10,0,0,40, <=50K
37,13,0,0,39, <=50K
29,9,0,0,40, >50K
58,9,0,0,40, <=50K
43,9,0,0,40, <=50K
21,10,0,0,30, <=50K
34,13,0,0,50, >50K
56,9,0,0,40, <=50K
43,9,0,1887,80, >50K
44,10,0,0,45, <=50K
45,12,0,0,40, <=50K
33,9,0,0,40, <=50K
40,9,0,0,40, <=50K
66,10,0,0,20, <=50K
27,4,0,0,30, <=50K
65,2,0,0,35, <=50K
20,9,0,0,32, <=50K
18,7,0,0,20, <=50K
45,13,0,0,38, <=50K
55,9,0,0,60, <=50K
43,9,0,0,40, <=50K
21,10,0,0,35, <=50K
28,9,0,0,40, <=50K
23,12,0,0,40, <=50K
28,13,0,0,40, <=50K
21,9,0,0,43, >50K
23,9,0,0,40, <=50K
63,9,0,0,40, <=50K
60,10,0,0,40, >50K
32,10,3674,0,40, <=50K
33,9,0,0,40, <=50K
30,8,3908,0,40, <=50K
68,9,0,0,25, <=50K
53,12,0,0,45, >50K
36,10,0,1848,40, >50K
23,13,0,0,50, <=50K
26,9,0,0,40, <=50K
42,13,0,1876,38, <=50K
20,9,0,0,40, <=50K
53,9,0,0,45, <=50K
36,9,0,0,40, <=50K
47,10,0,0,40, <=50K
35,12,0,0,40, <=50K
32,13,0,0,40, <=50K
41,15,0,0,45, >50K
22,9,0,0,48, <=50K
28,9,0,1848,40, >50K
42,9,0,0,40, <=50K
51,10,0,0,50, >50K
33,13,0,0,45, >50K
22,10,0,0,45, <=50K
60,9,0,0,33, <=50K
50,14,0,0,60, >50K
58,9,3137,0,16, <=50K
22,10,0,0,60, <=50K
47,14,0,0,45, >50K
28,13,0,1974,50, <=50K
38,16,0,0,60, >50K
67,13,4931,0,30, <=50K
76,13,6514,0,40, >50K
41,14,0,0,55, >50K
57,14,0,0,50, >50K
22,10,0,0,40, <=50K
38,13,0,0,45, <=50K
30,12,0,1977,40, >50K
30,13,0,0,40, >50K
27,9,2202,0,40, <=50K
22,9,0,0,20, <=50K
40,7,15024,0,20, >50K
73,13,0,0,12, <=50K
23,13,2407,0,6, <=50K
51,13,0,1902,60, >50K
29,9,0,0,40, <=50K
46,14,0,0,40, <=50K
29,9,0,0,16, <=50K
34,13,0,0,35, <=50K
38,14,0,0,48, <=50K
62,16,0,0,50, >50K
30,9,0,0,50, <=50K
20,10,0,0,40, <=50K
40,7,0,0,36, <=50K
37,9,0,1980,35, <=50K
56,4,0,0,40, <=50K
63,10,0,0,50, <=50K
25,9,0,0,40, <=50K
40,9,0,0,40, <=50K
53,6,0,0,40, <=50K
23,13,0,0,40, <=50K
32,6,0,0,40, <=50K
33,10,0,0,40, <=50K
50,9,0,0,40, <=50K
37,10,0,0,40, <=50K
29,13,2463,0,15, <=50K
28,10,0,0,40, <=50K
46,10,0,0,40, >50K
42,9,5178,0,40, >50K
21,5,0,0,30, <=50K
24,12,0,0,30, <=50K
53,5,0,0,50, <=50K
54,9,0,0,45, <=50K
36,11,0,0,40, <=50K
52,9,5013,0,40, <=50K
71,9,0,0,25, <=50K
36,9,0,0,40, <=50K
52,4,0,0,40, <=50K
38,9,0,0,48, <=50K
56,13,0,0,40, <=50K
52,9,0,0,40, >50K
55,10,0,0,40, <=50K
31,13,0,0,45, <=50K
51,9,0,0,65, <=50K
23,13,0,0,50, <=50K
40,12,0,0,40, <=50K
20,10,0,0,28, <=50K
36,10,0,0,40, <=50K
22,13,0,0,35, <=50K
49,13,0,0,55, >50K
35,13,15024,0,55, >50K
31,13,0,0,40, <=50K
43,9,0,0,20, <=50K
48,10,0,2002,70, <=50K
53,9,0,0,40, <=50K
26,9,0,1380,40, <=50K
35,10,5013,0,40, <=50K
37,10,0,0,40, <=50K
55,9,0,0,15, <=50K
27,9,0,0,45, <=50K
47,9,0,0,45, <=50K
44,13,0,0,40, >50K
47,11,0,0,45, <=50K
24,9,0,0,45, <=50K
23,12,0,0,70, <=50K
37,9,0,0,32, <=50K
32,9,0,0,60, <=50K
43,14,0,0,38, >50K
30,13,3325,0,40, <=50K
36,13,0,0,40, >50K
21,10,0,0,40, <=50K
40,9,0,0,32, <=50K
52,9,0,0,38, <=50K
40,13,0,0,40, >50K
54,14,0,1902,60, >50K
45,13,0,0,50, <=50K
28,13,0,1974,50, <=50K
30,10,0,0,45, <=50K
31,9,0,0,40, >50K
42,13,0,1564,60, >50K
24,11,0,0,40, <=50K
45,14,0,0,40, >50K
51,16,0,0,45, >50K
29,13,0,0,40, >50K
35,9,0,0,40, <=50K
24,3,0,0,40, <=50K
34,9,0,0,40, <=50K
29,9,0,0,20, <=50K
42,13,0,0,40, >50K
19,10,0,0,20, <=50K
33,13,0,0,55, >50K
32,9,0,0,40, <=50K
34,14,15024,0,45, >50K
27,9,2580,0,40, <=50K
36,9,7298,0,35, >50K
39,10,0,0,48, <=50K
33,9,0,0,40, <=50K
48,9,0,0,35, <=50K
27,10,0,0,40, <=50K
33,10,0,0,40, <=50K
28,9,0,0,40, <=50K
17,7,0,0,16, <=50K
38,9,0,0,44, <=50K
28,9,2105,0,40, <=50K
22,10,0,1602,20, <=50K
41,9,0,1980,40, <=50K
42,5,0,0,40, <=50K
36,4,0,0,60, <=50K
37,14,0,0,40, >50K
38,13,0,0,40, >50K
55,10,0,0,40, <=50K
55,13,0,0,60, >50K
36,10,0,0,40, >50K
32,10,0,0,40, <=50K
52,13,0,0,45, <=50K
20,9,0,0,20, <=50K
43,10,0,0,40, >50K
35,9,0,0,40, <=50K
61,3,0,0,37, <=50K
30,12,0,0,60, <=50K
38,13,0,0,40, >50K
31,10,0,0,40, <=50K
21,10,0,0,40, <=50K
28,9,0,0,40, <=50K
57,11,0,0,50, <=50K
19,9,0,0,40, <=50K
18,10,0,0,45, <=50K
34,13,4508,0,35, <=50K
42,11,0,0,52, <=50K
36,9,0,0,40, >50K
33,13,0,0,40, <=50K
32,15,0,0,40, >50K
41,16,99999,0,60, >50K
23,13,0,0,40, <=50K
31,11,0,0,40, <=50K
38,6,0,0,40, <=50K
51,9,0,0,40, <=50K
36,9,0,0,40, <=50K
38,10,0,0,40, <=50K
57,10,0,0,40, <=50K
20,9,0,0,55, <=50K
66,13,0,0,40, >50K
22,9,0,0,40, <=50K
46,6,0,0,99, >50K
38,14,7298,0,50, >50K
63,6,0,0,40, <=50K
43,14,0,0,60, >50K
37,9,0,0,35, <=50K
22,13,0,0,20, <=50K
58,9,0,0,23, <=50K
43,9,0,0,40, <=50K
55,14,0,0,38, <=50K
45,9,0,0,40, <=50K
48,13,0,0,55, >50K
36,13,4386,0,50, >50K
73,4,0,0,99, <=50K
29,9,0,0,40, <=50K
36,9,0,0,50, >50K
57,13,0,0,50, >50K
25,10,0,0,40, <=50K
32,11,0,1590,40, <=50K
34,13,0,0,40, >50K
20,12,0,0,20, <=50K
51,9,0,0,40, <=50K
51,10,0,2002,40, <=50K
45,10,0,0,48, <=50K
68,9,0,0,35, <=50K
73,10,0,0,40, <=50K
18,4,0,0,20, <=50K
35,9,0,0,40, <=50K
58,9,0,0,40, >50K
38,9,0,0,55, <=50K
62,10,0,0,40, <=50K
31,9,0,0,40, <=50K
18,9,0,0,40, <=50K
35,10,0,0,32, <=50K
51,14,0,0,18, >50K
49,10,0,0,44, >50K
51,13,0,0,55, <=50K
28,9,0,0,40, <=50K
21,12,0,0,48, <=50K
32,13,0,0,40, >50K
50,11,0,0,40, >50K
47,13,0,1887,40, >50K
54,9,0,0,38, <=50K
41,11,0,0,45, <=50K
29,9,0,0,40, <=50K
52,6,0,0,40, <=50K
19,10,0,0,40, <=50K
33,14,0,0,60, >50K
37,9,0,0,55, <=50K
62,10,0,0,15, <=50K
27,11,0,0,40, <=50K
46,9,3103,0,50, >50K
45,14,0,0,50, >50K
35,9,0,1672,40, <=50K
32,9,0,0,45, <=50K
32,9,0,0,60, >50K
36,10,0,0,55, <=50K
62,4,0,0,10, <=50K
33,9,0,0,34, <=50K
51,10,0,0,40, <=50K
29,10,0,0,40, <=50K
29,9,0,0,40, <=50K
52,10,0,2001,32, <=50K
33,9,0,0,40, <=50K
32,10,0,0,40, <=50K
35,9,0,1980,40, <=50K
23,13,0,0,40, <=50K
56,10,0,0,70, <=50K
41,9,0,0,40, <=50K
33,11,0,0,40, <=50K
35,13,0,0,60, >50K
76,10,0,0,20, <=50K
38,9,0,0,50, <=50K
42,9,0,0,40, <=50K
45,14,0,0,50, >50K
22,10,0,0,40, <=50K
30,13,15024,0,65, >50K
59,10,0,0,40, <=50K
33,13,0,0,50, <=50K
30,12,0,0,40, <=50K
43,9,0,0,40, <=50K
26,9,0,0,20, <=50K
34,14,15024,0,60, >50K
53,9,0,0,40, <=50K
26,10,0,0,40, <=50K
66,9,0,0,40, <=50K
34,5,0,0,45, <=50K
57,4,0,0,40, <=50K
30,9,0,0,40, <=50K
18,10,0,0,20, <=50K
23,13,0,0,25, <=50K
35,14,15024,0,50, >50K
40,13,0,0,40, <=50K
45,14,0,0,45, >50K
28,9,0,0,40, <=50K
35,13,0,0,55, >50K
17,7,0,0,40, <=50K
51,9,0,0,60, <=50K
47,10,0,0,30, <=50K
27,10,0,0,25, <=50K
24,10,0,0,48, <=50K
52,10,0,0,40, <=50K
20,9,4416,0,53, <=50K
68,9,0,0,65, <=50K
35,10,0,0,45, >50K
53,14,2174,0,40, <=50K
23,10,0,0,40, <=50K
35,7,0,0,40, <=50K
21,10,0,0,20, <=50K
52,14,0,0,55, <=50K
49,10,0,0,40, >50K
42,9,0,0,50, <=50K
35,13,0,0,37, >50K
42,13,15024,0,40, >50K
46,10,0,0,40, >50K
48,10,0,0,55, <=50K
48,11,0,0,40, >50K
52,9,0,0,46, <=50K
51,13,0,1902,50, >50K
44,10,0,0,80, <=50K
74,8,1409,0,20, <=50K
17,7,0,0,20, <=50K
24,9,0,0,40, <=50K
51,9,0,0,45, <=50K
43,15,0,2415,55, >50K
48,9,0,0,48, <=50K
35,9,0,0,40, <=50K
40,14,0,0,40, <=50K
52,9,0,0,43, <=50K
53,13,0,0,45, >50K
29,9,0,0,40, <=50K
28,11,0,0,80, <=50K
33,10,4064,0,40, <=50K
21,10,0,0,22, <=50K
31,10,0,0,40, <=50K
39,10,0,0,30, >50K
44,14,0,0,30, >50K
40,13,0,0,60, >50K
22,13,0,0,20, <=50K
22,13,0,0,40, <=50K
60,10,0,0,70, <=50K
49,10,0,0,90, <=50K
41,10,0,0,50, <=50K
24,11,0,0,40, <=50K
26,10,0,0,40, <=50K
55,9,0,0,40, <=50K
36,9,0,0,41, <=50K
49,10,0,0,40, <=50K
23,9,0,0,20, <=50K
23,9,0,0,35, <=50K
64,9,0,0,30, >50K
50,14,0,0,50, >50K
23,10,0,0,50, <=50K
28,13,0,0,40, >50K
31,9,0,0,50, <=50K
30,10,0,0,40, <=50K
44,8,0,0,40, <=50K
24,9,0,0,40, <=50K
19,10,0,0,20, <=50K
20,10,0,0,40, <=50K
30,13,0,1902,40, >50K
36,10,0,0,40, <=50K
28,8,0,0,40, <=50K
58,13,0,0,40, >50K
48,9,0,0,40, <=50K
35,13,0,0,55, <=50K
53,9,0,0,30, <=50K
55,5,0,0,40, <=50K
24,9,0,0,40, <=50K
28,9,0,0,40, <=50K
31,14,0,0,45, <=50K
23,10,0,0,40, <=50K
22,10,0,0,40, <=50K
77,15,1455,0,25, <=50K
38,6,0,0,40, <=50K
20,11,0,0,15, <=50K
31,9,0,1977,40, >50K
29,5,0,0,40, <=50K
20,10,0,0,40, <=50K
62,9,0,0,20, <=50K
28,14,0,0,54, <=50K
49,5,0,0,40, <=50K
34,13,0,0,35, <=50K
51,13,0,0,8, <=50K
32,9,2829,0,40, <=50K
44,9,0,0,40, <=50K
40,13,0,0,50, >50K
62,9,0,0,40, >50K
37,9,0,0,60, <=50K
26,13,0,0,50, <=50K
37,9,0,0,25, <=50K
62,14,0,0,40, >50K
46,15,0,0,40, <=50K
51,9,0,0,60, >50K
42,14,0,0,50, <=50K
61,13,0,0,44, >50K
65,9,0,0,40, <=50K
44,13,15024,0,40, >50K
22,10,0,0,38, <=50K
50,9,0,0,40, <=50K
19,10,0,0,8, <=50K
44,9,0,0,60, <=50K
29,13,0,0,40, <=50K
48,11,0,0,40, >50K
55,9,0,0,80, <=50K
78,9,0,0,40, <=50K
43,10,0,0,40, <=50K
47,9,0,0,40, <=50K
22,10,0,0,30, <=50K
47,9,0,0,28, <=50K
24,13,0,0,50, <=50K
26,13,0,0,40, <=50K
38,14,0,0,50, <=50K
39,14,8614,0,40, >50K
24,6,0,0,40, <=50K
31,9,0,0,40, >50K
65,9,0,0,40, <=50K
19,9,0,0,78, <=50K
45,12,0,0,56, >50K
33,9,5178,0,50, >50K
61,13,0,0,40, <=50K
55,9,0,0,45, <=50K
27,12,0,0,42, <=50K
29,9,0,0,36, <=50K
40,13,0,0,60, >50K
36,9,0,0,40, <=50K
23,13,0,0,30, <=50K
49,9,0,0,50, <=50K
39,9,0,0,40, <=50K
47,14,27828,0,40, >50K
40,10,0,1902,40, >50K
40,13,0,2559,55, >50K
46,14,0,0,20, <=50K
35,9,0,0,40, <=50K
19,9,0,0,30, <=50K
42,14,4386,0,40, >50K
64,13,0,0,40, <=50K
49,7,0,0,40, <=50K
44,13,0,0,35, <=50K
64,9,0,0,60, >50K
23,9,0,0,60, <=50K
22,9,0,0,40, <=50K
22,9,0,0,40, <=50K
43,12,0,0,40, <=50K
34,13,0,0,37, <=50K
21,10,0,0,30, <=50K
21,9,0,0,40, <=50K
34,10,0,0,40, <=50K
68,14,0,0,20, <=50K
45,14,0,1977,52, >50K
33,9,0,0,38, <=50K
41,13,0,0,40, >50K
19,10,0,0,45, <=50K
30,4,0,0,40, <=50K
69,15,0,0,40, >50K
25,13,0,0,44, <=50K
36,10,0,0,30, <=50K
20,10,0,0,40, <=50K
38,10,0,0,40, <=50K
40,9,0,0,50, >50K
59,9,0,0,40, >50K
36,7,0,0,40, <=50K
33,13,0,0,40, >50K
31,12,0,0,40, <=50K
51,7,0,0,35, <=50K
31,13,0,0,35, <=50K
48,2,0,0,52, <=50K
52,9,0,0,40, <=50K
41,9,0,0,44, <=50K
40,14,0,0,40, <=50K
53,9,0,0,45, <=50K
24,10,0,0,40, <=50K
38,13,0,0,48, <=50K
53,10,0,0,40, <=50K
70,9,0,0,40, <=50K
58,7,0,1672,40, <=50K
54,9,0,0,40, <=50K
44,11,4386,0,40, >50K
42,9,0,0,40, <=50K
47,14,0,0,50, >50K
34,13,0,0,20, >50K
39,10,0,0,84, >50K
52,9,0,0,40, >50K
21,9,0,0,40, <=50K
57,9,0,0,70, <=50K
71,9,1455,0,3, <=50K
28,13,0,0,40, >50K
21,10,0,0,35, <=50K
38,8,0,0,40, <=50K
21,10,0,0,22, <=50K
47,13,0,0,48, <=50K
85,14,0,0,5, <=50K
53,3,0,0,40, <=50K
54,9,7688,0,40, >50K
53,9,3464,0,34, <=50K
46,13,0,0,40, >50K
46,10,3103,0,40, >50K
36,9,0,0,60, >50K
73,9,0,0,15, <=50K
23,13,0,0,45, <=50K
42,10,0,0,45, >50K
39,9,0,0,40, >50K
34,9,0,0,48, <=50K
57,10,0,0,40, <=50K
49,9,0,0,60, <=50K
20,10,0,0,40, <=50K
45,10,0,0,40, <=50K
64,9,0,0,40, <=50K
19,9,0,0,40, <=50K
19,4,0,0,40, <=50K
17,8,0,0,20, <=50K
67,9,0,0,40, <=50K
22,9,0,0,50, <=50K
41,10,0,0,50, <=50K
22,13,0,0,45, <=50K
38,13,0,0,40, <=50K
40,14,0,0,50, <=50K
23,9,2174,0,40, <=50K
90,9,0,0,40, <=50K
18,10,0,0,25, <=50K
31,13,0,0,35, <=50K
34,11,0,0,55, <=50K
44,9,0,0,40, >50K
17,6,0,0,35, <=50K
67,4,0,0,6, <=50K
21,9,0,0,40, <=50K
57,3,0,0,40, <=50K
26,13,0,0,40, <=50K
33,10,0,0,40, >50K
43,9,0,0,40, <=50K
35,14,0,0,35, <=50K
46,9,0,0,80, <=50K
48,13,99999,0,60, >50K
52,12,0,0,40, <=50K
28,10,0,0,35, <=50K
35,11,15024,0,40, >50K
17,7,0,0,40, <=50K
47,13,0,0,60, >50K
38,13,0,0,45, <=50K
34,13,0,0,40, >50K
36,10,0,0,40, <=50K
47,10,0,0,21, <=50K
58,16,0,0,60, >50K
46,6,0,0,40, <=50K
28,9,0,0,20, <=50K
46,10,0,1902,55, >50K
35,9,0,0,40, <=50K
27,13,0,0,40, <=50K
41,10,0,0,40, >50K
22,13,0,0,40, <=50K
20,10,0,0,40, <=50K
32,10,0,0,48, <=50K
29,10,0,0,44, <=50K
23,12,0,0,15, <=50K
81,6,0,0,45, <=50K
17,6,0,0,20, <=50K
40,13,0,0,40, >50K
19,10,0,0,30, <=50K
50,14,0,0,20, <=50K
42,10,0,0,45, <=50K
18,6,0,0,16, <=50K
38,10,0,0,40, <=50K
67,5,0,0,32, <=50K
55,9,0,0,48, >50K
46,15,0,0,45, >50K
31,14,0,0,40, >50K
23,12,0,0,30, <=50K
30,9,0,0,40, <=50K
23,10,0,1719,40, <=50K
52,10,0,0,40, >50K
63,9,0,0,45, <=50K
69,9,0,0,28, <=50K
40,12,0,0,80, >50K
33,8,0,0,40, <=50K
81,15,0,0,45, >50K
71,11,0,0,28, <=50K
26,6,0,0,40, <=50K
51,14,0,0,32, >50K
26,9,0,0,40, <=50K
56,14,0,0,70, <=50K
18,7,0,0,25, <=50K
43,10,0,0,37, <=50K
46,14,4787,0,60, >50K
30,13,0,0,40, <=50K
34,5,0,0,35, <=50K
36,9,0,0,60, <=50K
44,10,0,0,40, <=50K
38,10,0,0,48, <=50K
43,15,0,0,20, <=50K
46,13,0,0,40, <=50K
22,10,0,0,20, <=50K
61,9,0,2002,38, <=50K
31,13,0,0,40, <=50K
41,9,0,0,50, <=50K
25,13,0,0,60, <=50K
34,10,0,0,40, <=50K
39,11,4650,0,32, <=50K
20,9,0,0,40, <=50K
45,10,0,0,32, <=50K
18,9,0,0,30, <=50K
27,10,0,0,37, <=50K
33,6,0,0,40, <=50K
42,9,0,0,50, <=50K
49,9,0,0,40, <=50K
36,13,0,0,40, <=50K
28,11,0,1726,40, <=50K
56,12,0,0,30, <=50K
18,7,0,0,18, <=50K
65,10,0,0,40, >50K
17,6,0,0,30, <=50K
27,13,0,1485,50, >50K
23,13,0,0,30, <=50K
39,7,0,0,1, <=50K
46,9,0,0,45, <=50K
32,9,0,0,70, <=50K
34,13,0,0,40, <=50K
26,11,0,0,40, <=50K
80,9,0,0,14, <=50K
61,6,0,0,36, <=50K
19,10,0,0,40, <=50K
31,11,0,0,48, <=50K
56,9,0,0,40, <=50K
23,9,0,0,20, <=50K
48,10,0,0,45, <=50K
73,10,0,0,20, >50K
29,9,0,0,40, <=50K
28,11,0,0,40, <=50K
48,7,0,0,10, <=50K
41,11,0,0,42, <=50K
28,10,0,1848,50, >50K
37,11,0,0,45, <=50K
20,10,0,0,35, <=50K
45,11,14344,0,48, >50K
34,13,0,0,45, >50K
72,11,0,0,45, >50K
54,10,0,0,40, >50K
24,13,0,0,40, <=50K
23,12,0,0,30, <=50K
21,10,0,0,40, <=50K
49,10,0,0,40, <=50K
45,9,0,0,35, <=50K
41,9,0,0,36, <=50K
51,10,0,0,40, >50K
40,10,0,1340,40, <=50K
29,14,0,0,50, <=50K
26,5,2635,0,35, <=50K
59,7,0,0,40, <=50K
36,10,0,0,40, <=50K
48,13,0,0,55, >50K
22,10,0,0,16, <=50K
52,5,0,0,45, >50K
39,9,0,0,47, <=50K
25,9,0,0,40, <=50K
37,11,0,0,60, >50K
37,10,0,0,40, >50K
33,13,0,1590,60, <=50K
48,13,0,0,38, >50K
29,11,0,0,40, <=50K
59,9,0,0,40, <=50K
48,9,0,0,40, <=50K
49,2,0,0,40, <=50K
23,11,0,0,40, <=50K
26,10,0,0,45, <=50K
34,9,0,0,40, <=50K
20,10,0,0,40, <=50K
39,9,0,0,40, >50K
50,10,0,0,40, <=50K
54,9,7688,0,60, >50K
37,9,0,0,40, <=50K
34,10,0,0,35, <=50K
23,13,0,0,20, <=50K
20,10,0,0,40, <=50K
37,10,0,1741,70, <=50K
19,10,0,0,25, <=50K
35,13,0,1887,50, >50K
24,13,0,0,40, <=50K
23,12,0,0,20, <=50K
23,13,0,0,32, <=50K
27,10,0,0,32, <=50K
25,9,0,0,50, <=50K
27,15,0,0,80, <=50K
68,9,0,0,23, <=50K
45,11,0,0,40, <=50K
55,10,0,0,40, <=50K
46,13,0,2258,50, <=50K
